Column 1,Column 2
A cat is percked on the top of a toilet seat in the bathroom.: 0.9377102255821228,A cat is perched on the tkp of a toilet seat ni the bathroom.: 0.9387680888175964
A cat is perched on the top of a toilet seat iCn the bathroom.: 0.9376261234283447,A cat is perched on the top of a toilet seaf in thPe bathroom.: 0.9387595653533936
A cat is perched on the top of a toilet seat icn the bathroom.: 0.9376261234283447,A cat is perched on the top of a toilet sDeat n the bathroom.: 0.9387381672859192
A cat is perched on Che top of a toilet seat in the bathroom.: 0.9376234412193298,A cat is perched on the tpo Pof a toilet seat in the bathroom.: 0.9387372136116028
A cat is perched on che top of a toilet seat in the bathroom.: 0.9376234412193298,A cat is perched on the top of a toilet sext ni the bathroom.: 0.9387311935424805
A cat is perched on the top Mf a toilet seat in the bathroom.: 0.937580943107605,A cat zs perched no the top of a toilet seat in the bathroom.: 0.9387115240097046
A cat is perched on the top mf a toilet seat in the bathroom.: 0.937580943107605,A cat is perched n the top of a toilet seat in the Gathroom.: 0.9387101531028748
A cat is perched on the top of a toilet seat in the bathrooK.: 0.9375362992286682,A cat is perched on the tp of a toilet seat ion the bathroom.: 0.9387034773826599
A cat is perched on the top of a toilet seat in the bathrook.: 0.9375362992286682,A cat is lerched on the top of a toilet seat in the bathrhom.: 0.9386737942695618
A cat is perched on the top of a toileB seat in the bathroom.: 0.9375056624412537,A cat is perched on the top of a toilet sea ij the bathroom.: 0.9386712312698364
A cat is perched on the top of a toileb seat in the bathroom.: 0.9375056624412537,A cat is perched on the top of a toilet eat iP the bathroom.: 0.9386464357376099
A cat is perched Rn the top of a toilet seat in the bathroom.: 0.9374908804893494,A cat is perched on the tip of a toilet sest in the bathroom.: 0.9386247396469116
A cat is perched rn the top of a toilet seat in the bathroom.: 0.9374908804893494,A cat is perched on the Utop of a toilet seat ni the bathroom.: 0.9386205077171326
A cat is perNhed on the top of a toilet seat in the bathroom.: 0.9374900460243225,A cat is perched on the top of a toilet sOat ni the bathroom.: 0.9386176466941833
A cat is pernhed on the top of a toilet seat in the bathroom.: 0.9374900460243225,A cat is perched on the top of a toilet seat n the bathroobm.: 0.938605785369873
A cat is percheYd on the top of a toilet seat in the bathroom.: 0.9374074339866638,A cat is perched on the tpo of a toilet seat ih the bathroom.: 0.9385963678359985
A cat is percheyd on the top of a toilet seat in the bathroom.: 0.9374074339866638,A cat is perched on the op of a toilet seat ni the bathroom.: 0.938590407371521
A cat is perched on the top of a toilet seaC in the bathroom.: 0.9373960494995117,A cat is percyhed on the top of a toilet seat in the bahroom.: 0.9385799169540405
A cat is perched on the top of a toilet seac in the bathroom.: 0.9373960494995117,A cat is perched on the top of a toliet sest in the bathroom.: 0.9385684728622437
A cat is pMrched on the top of a toilet seat in the bathroom.: 0.9373800754547119,A cat ii perched on the top o a toilet seat in the bathroom.: 0.9385403990745544
A cat is pmrched on the top of a toilet seat in the bathroom.: 0.9373800754547119,A cat is perched on hte top of a toilet seaf in the bathroom.: 0.9385388493537903
A cat is perched on the top of a toilet seat in the bathrVom.: 0.9372729063034058,A cat i perched on the top if a toilet seat in the bathroom.: 0.9385335445404053
A cat is perched on the top of a toilet seat in the bathrvom.: 0.9372729063034058,A cat is perched on the top of a toilet saet ni the bathroom.: 0.9385141730308533
A cat is perched on the top of a toilet seOt in the bathroom.: 0.9371038675308228,A cat js perched on the top wf a toilet seat in the bathroom.: 0.9385063052177429
A cat is perched on the top of a toilet seot in the bathroom.: 0.9371038675308228,A cat is perched on the top of a ttoilet eat in the bathroom.: 0.9384971261024475
A cat is perched Fon the top of a toilet seat in the bathroom.: 0.9370954036712646,A cat is perched on the top of a toielt seat in hte bathroom.: 0.9384621977806091
A cat is perched fon the top of a toilet seat in the bathroom.: 0.9370954036712646,A cat is perche on the Ctop of a toilet seat in the bathroom.: 0.9384431838989258
A cat is perched Tn the top of a toilet seat in the bathroom.: 0.9370816349983215,A cat is perched ln the top of a toilet seat in the Abathroom.: 0.9384379386901855
A cat is perched tn the top of a toilet seat in the bathroom.: 0.9370816349983215,A cat is perched on the top fo a toilet seat in Zhe bathroom.: 0.938421368598938
A cat is perched on the top of a toilet seat in the batZroom.: 0.9369593858718872,A cat Lis perched on the top o a toilet seat in the bathroom.: 0.9384188652038574
A cat is perched on the top of a toilet seat in the batzroom.: 0.9369593858718872,A cat iz perched on the top of a toilet seta in the bathroom.: 0.9383979439735413
A cat is pFerched on the top of a toilet seat in the bathroom.: 0.9368352890014648,A cat Wis perched on the tp of a toilet seat in the bathroom.: 0.9383839964866638
A cat is pferched on the top of a toilet seat in the bathroom.: 0.9368352890014648,A cat si perched on the top oU a toilet seat in the bathroom.: 0.9383705258369446
A cat is perched on the toTp of a toilet seat in the bathroom.: 0.9368154406547546,A cat is perched on the top oEf a toilet seat in hte bathroom.: 0.9383615851402283
A cat is perched on the totp of a toilet seat in the bathroom.: 0.9368154406547546,A cat si perched on the top of a toilet eeat in the bathroom.: 0.9383562207221985
A cat is perched on the top Gf a toilet seat in the bathroom.: 0.9367429614067078,A cat is perched on the top f a toilet seat Rn the bathroom.: 0.9383552074432373
A cat is perched on the top gf a toilet seat in the bathroom.: 0.9367429614067078,A cat us perched on the top f a toilet seat in the bathroom.: 0.9383538961410522
A cat is perLhed on the top of a toilet seat in the bathroom.: 0.9367151856422424,A cat is perched on th top of a oilet seat in the bathroom.: 0.9383299350738525
A cat is perlhed on the top of a toilet seat in the bathroom.: 0.9367151856422424,A cat is erched on the top of a toilet seat fin the bathroom.: 0.9383151531219482
A cat is perched oH the top of a toilet seat in the bathroom.: 0.9367009401321411,A cat Qs perched on the top of a toilet xeat in the bathroom.: 0.9383143186569214
A cat is perched oh the top of a toilet seat in the bathroom.: 0.9367009401321411,A cat si perched on the top of a toilet sezt in the bathroom.: 0.9383085370063782
A cat is perched on the top of a toilet seat Vn the bathroom.: 0.9366896152496338,A cat ks perche on the top of a toilet seat in the bathroom.: 0.9383022785186768
A cat is perched on the top of a toilet seat vn the bathroom.: 0.9366896152496338,A cat is perched no the top of a toilet seat in the bathroCom.: 0.9382871389389038
A cat is percRed on the top of a toilet seat in the bathroom.: 0.9366735219955444,A cat is perched on the top of a toliet semat in the bathroom.: 0.9382687211036682
A cat is percred on the top of a toilet seat in the bathroom.: 0.9366735219955444,A cat is perched Yn the tpo of a toilet seat in the bathroom.: 0.9382597804069519
A cat is perched on the top of a toilet seat in the bathrooIm.: 0.9365530610084534,A cat Ts perched on the top of a toilet seat ian the bathroom.: 0.9382556080818176
A cat is perched on the top of a toilet seat in the bathrooim.: 0.9365530610084534,A cat is perched on the top o a toilet seat iOn the bathroom.: 0.9382539391517639
A cat is perched oK the top of a toilet seat in the bathroom.: 0.936406672000885,A cat is perched on the top of a toilet seaf in thXe bathroom.: 0.9382418394088745
A cat is perched ok the top of a toilet seat in the bathroom.: 0.936406672000885,A cat is perched on the top f a toilet seTat in the bathroom.: 0.9382385015487671
A cat is perched on the top of a toiAet seat in the bathroom.: 0.9363828897476196,A cat is perched on the top of a toilet sea in the bathroam.: 0.9382345080375671
A cat is perched on the top of a toiaet seat in the bathroom.: 0.9363828897476196,A cat is perched no the qtop of a toilet seat in the bathroom.: 0.9382261037826538
A cat is perched on the top of a toilet Ceat in the bathroom.: 0.9363813400268555,A cat is perched on thw top Cf a toilet seat in the bathroom.: 0.9382217526435852
A cat is perched on the top of a toilet ceat in the bathroom.: 0.9363813400268555,A cat is perched oCn the top of a toilet seat n the bathroom.: 0.9382138848304749
A cat is perched on the top of a toilet seat in the bathBroom.: 0.9363724589347839,A cat is perched on the Yop of a toilet seat in the bathroox.: 0.9382056593894958
A cat is perched on the top of a toilet seat in the bathbroom.: 0.9363724589347839,A cat is perched no the top of a toilet seat jn the bathroom.: 0.9381959438323975
A cat is perched on the top of a toilet seat in the bathrKom.: 0.9362457394599915,A cat is perchwd on the top of a toilet set in the bathroom.: 0.938173234462738
A cat is perched on the top of a toilet seat in the bathrkom.: 0.9362457394599915,A cat is perched on the top of a toilet seat in tEe bathrdom.: 0.9381512999534607
A cat is perched on the top of a toilet seat in the bathrFoom.: 0.9361790418624878,A cat is perched on the top of a toilet sAeat iWn the bathroom.: 0.9381455183029175
A cat is perched on the top of a toilet seat in the bathrfoom.: 0.9361790418624878,A cat is perched on the top fo a toilet seat in the bathroWom.: 0.9381430149078369
A cat His perched on the top of a toilet seat in the bathroom.: 0.9361037611961365,A cat is perched od the top of a toilet seat iBn the bathroom.: 0.9381369352340698
A cat his perched on the top of a toilet seat in the bathroom.: 0.9361037611961365,A cat ws perched on the top fo a toilet seat in the bathroom.: 0.9381323456764221
A cat is perched on the top of a toilet Beat in the bathroom.: 0.9360590577125549,A cat is perched o the top of a toilet seat iRn the bathroom.: 0.9381289482116699
A cat is perched on the top of a toilet beat in the bathroom.: 0.9360590577125549,A cat is perched on the to of a toilet seat in the baBhroom.: 0.938080370426178
A cat is Sperched on the top of a toilet seat in the bathroom.: 0.9360029697418213,A cat ijs perched on the top of a toilet seat in the batmroom.: 0.9380770921707153
A cat is sperched on the top of a toilet seat in the bathroom.: 0.9360029697418213,A cat Wis perched on the top of a toilet seaYt in the bathroom.: 0.938075602054596
A cat is perched on the top of a toilet seCt in the bathroom.: 0.9359647035598755,A cat is pefched on the top of a toilet seat in tge bathroom.: 0.9380656480789185
A cat is perched on the top of a toilet sect in the bathroom.: 0.9359647035598755,A cat is perched on tYe otp of a toilet seat in the bathroom.: 0.9380614161491394
A cat is percheX on the top of a toilet seat in the bathroom.: 0.9358451962471008,A cat iT perched on the top of a toilet seat in thRe bathroom.: 0.938059389591217
A cat is perchex on the top of a toilet seat in the bathroom.: 0.9358451962471008,A cat is perched on the top lf a toilet seat in hte bathroom.: 0.9380566477775574
A cat is perched on the top of a toilet seat in the baZhroom.: 0.935710608959198,A cat is perched on the toip o a toilet seat in the bathroom.: 0.9380428194999695
A cat is perched on the top of a toilet seat in the bazhroom.: 0.935710608959198,A cat is perched oxn the hop of a toilet seat in the bathroom.: 0.9380305409431458
A cat is perched on the top of a toilet seat in the bathrooTm.: 0.9356499314308167,A cat i perched on the top of a toilet seat ni the bathroom.: 0.938030481338501
A cat is perched on the top of a toilet seat in the bathrootm.: 0.9356499314308167,A cat si perched on the top of a toilet saet in the bathroom.: 0.9380123019218445
A cat is perchSed on the top of a toilet seat in the bathroom.: 0.9356382489204407,A cat i perched on the top of a toilet seat in tje bathroom.: 0.93799889087677
A cat is perchsed on the top of a toilet seat in the bathroom.: 0.9356382489204407,A cat is perched on tshe top of a toilet seta in the bathroom.: 0.9379950165748596
A cat is peBrched on the top of a toilet seat in the bathroom.: 0.9356191754341125,A cat is perched on the op of a toilet seat in the Hathroom.: 0.9379730224609375
A cat is pebrched on the top of a toilet seat in the bathroom.: 0.9356191754341125,A cat si perched on the top of a toilet seat iAn the bathroom.: 0.9379605650901794
A cat is perched on the top of a toileD seat in the bathroom.: 0.9355807900428772,A cat si perched on the top of a toilet seat ian the bathroom.: 0.9379605650901794
A cat is perched on the top of a toiled seat in the bathroom.: 0.9355807900428772,A cat is perched on the top of a toilet seat in thUe Cathroom.: 0.9379588961601257
A cat is perched on the top of a toilet seat in the bCathroom.: 0.9355616569519043,A cat i perched on the top of a toilet seat in the bathrDom.: 0.9379550814628601
A cat is perched on the top of a toilet seat in the bcathroom.: 0.9355616569519043,A cat Ls perched on the top fo a toilet seat in the bathroom.: 0.9379466772079468
A cat iM perched on the top of a toilet seat in the bathroom.: 0.9355591535568237,A cat is perched on the Ctop of a toilet seta in the bathroom.: 0.9379338026046753
A cat im perched on the top of a toilet seat in the bathroom.: 0.9355591535568237,A cat ie perched on the tpp of a toilet seat in the bathroom.: 0.9379222393035889
A cat is perched on the top oH a toilet seat in the bathroom.: 0.9353404641151428,A cat is perched no the top of a Jtoilet seat in the bathroom.: 0.9378995299339294
A cat is perched on the top oh a toilet seat in the bathroom.: 0.9353404641151428,A cat is perched on the top o a toilet seat in the bathToom.: 0.9378963708877563
A cat is perched on the top of a toilet seat in the bathrooI.: 0.935271680355072,A cat is perched on the tlp fo a toilet seat in the bathroom.: 0.9378929138183594
A cat is perched on the top of a toilet seat in the bathrooi.: 0.935271680355072,A cat is perched on the tkp of a toilet seat in tahe bathroom.: 0.937883198261261
A cat is perched Ron the top of a toilet seat in the bathroom.: 0.9351835250854492,A cat ih perched on the top of a toilet aeat in the bathroom.: 0.9378700256347656
A cat is perched ron the top of a toilet seat in the bathroom.: 0.9351835250854492,A cat is perched on the top of a toilet seBat ni the bathroom.: 0.9378547072410583
A cat is perched on the top of a toilet seat in the bathroNom.: 0.9351567029953003,A cat ls perched on the top of a toilet sezt in the bathroom.: 0.9378082752227783
A cat is perched on the top of a toilet seat in the bathronom.: 0.9351567029953003,A cat si perched on the top of a toilet Jeat in the bathroom.: 0.9378079771995544
A cat is pGrched on the top of a toilet seat in the bathroom.: 0.935151994228363,A cat is perhed on thw top of a toilet seat in the bathroom.: 0.9378017783164978
A cat is pgrched on the top of a toilet seat in the bathroom.: 0.935151994228363,A cat is perched no the top of a toilet seat ivn the bathroom.: 0.9377849102020264
A cat is perched on the top of a toilet seKt in the bathroom.: 0.9350501298904419,A cat is perched on the top of a toilet sehat in the bbathroom.: 0.9377843737602234
A cat is perched on the top of a toilet sekt in the bathroom.: 0.9350501298904419,A cat ir perched on the top of a toilet seat iVn the bathroom.: 0.9377803802490234
A cat is perched on the top of a toileFt seat in the bathroom.: 0.93495774269104,A cat i perched on the op of a toilet seat in the bathroom.: 0.9377759695053101
A cat is perched on the top of a toileft seat in the bathroom.: 0.93495774269104,A cat s perched on the top of a toilet seat in the batnroom.: 0.9377759099006653
A cat is perched oI the top of a toilet seat in the bathroom.: 0.9349449872970581,A cat is perched no the top of a toilet seat in te bathroom.: 0.9377604126930237
A cat is perched oi the top of a toilet seat in the bathroom.: 0.9349449872970581,A cat is perched on rhe top of a toilet seta in the bathroom.: 0.9377571940422058
A cat is perched on the top of a toilet seat in the bathrooU.: 0.9348906874656677,A cat is perched on the top of a toilet seaOt n the bathroom.: 0.9377480149269104
A cat is perched on the top of a toilet seat in the bathroou.: 0.9348906874656677,A cat is perched o the tYp of a toilet seat in the bathroom.: 0.9377468228340149
A cat is pTrched on the top of a toilet seat in the bathroom.: 0.9348322153091431,A cat is percced on the top of a toilet set in the bathroom.: 0.9377433061599731
A cat is ptrched on the top of a toilet seat in the bathroom.: 0.9348322153091431,A cat is perched on the top of a toilet seat in th batcroom.: 0.9377147555351257
A cat is perched on the top of a toilet seat in the bathrHoom.: 0.9348321557044983,A cat is perched on thf top of a toilet seat in the bathrooGm.: 0.9377121329307556
A cat is perched on the top of a toilet seat in the bathrhoom.: 0.9348321557044983,A cat is perched on teh top oM a toilet seat in the bathroom.: 0.9377068281173706
A cat is perched on the top of a toWilet seat in the bathroom.: 0.9347876906394958,A cat is perched on the top of a toileLt seat i the bathroom.: 0.9376795291900635
A cat is perched on the top of a towilet seat in the bathroom.: 0.9347876906394958,A cat i perched on the top of a toilet seat im the bathroom.: 0.9376667737960815
A cat is perched on the top of a toilet seQat in the bathroom.: 0.9347499012947083,A cat is perched on the top oBf a toilet seat in te bathroom.: 0.9376540780067444
A cat is perched on the top of a toilet seqat in the bathroom.: 0.9347499012947083,A cat is perched on the top fo a toilet seat in thR bathroom.: 0.9376471638679504
A cat is perched Xon the top of a toilet seat in the bathroom.: 0.9347190260887146,A cat is perched on the top fo a toilet seat in thr bathroom.: 0.9376471638679504
A cat is perched xon the top of a toilet seat in the bathroom.: 0.9347190260887146,A cat is perched on the tip of a toielt seat in the bathroom.: 0.9376460313796997
A cat is perched oQ the top of a toilet seat in the bathroom.: 0.9346339106559753,A cat is perched on the op oW a toilet seat in the bathroom.: 0.9376458525657654
A cat is perched oq the top of a toilet seat in the bathroom.: 0.9346339106559753,A cat is perched pn the top of a toilet seat kn the bathroom.: 0.9376305937767029
A cat is perched on the top of a toilet seaI in the bathroom.: 0.9345675706863403,A cat is perched un the top of a toilet seat in the bahtroom.: 0.9376130104064941
A cat is perched on the top of a toilet seai in the bathroom.: 0.9345675706863403,A cat is perched pn the top of a toilet Lseat in the bathroom.: 0.9376078248023987
A cat is perched on the top Kof a toilet seat in the bathroom.: 0.934430718421936,A cat iq perched on the top of a toilet seat in the bathromo.: 0.9376068711280823
A cat is perched on the top kof a toilet seat in the bathroom.: 0.934430718421936,A cat is perched oVn the top of a toilet seat ni the bathroom.: 0.9376014471054077
A cat is perShed on the top of a toilet seat in the bathroom.: 0.9343454837799072,A cat is perched on the top oo a toilet seat in tAhe bathroom.: 0.9375917315483093
A cat is pershed on the top of a toilet seat in the bathroom.: 0.9343454837799072,A cat is perched on the tolp of a toilet sjat in the bathroom.: 0.9375835657119751
A cat is perched on the top of a toilet seat in the batJhroom.: 0.9342849254608154,A cat bs perched on the top of a toilet sZat in the bathroom.: 0.9375578165054321
A cat is perched on the top of a toilet seat in the batjhroom.: 0.9342849254608154,A cat is pdrched on the top of a toilet seat in thr bathroom.: 0.9375388026237488
A Kat is perched on the top of a toilet seat in the bathroom.: 0.934272050857544,A cat is perched on the top fo a toilet seat in hte bathroom.: 0.9375383257865906
A kat is perched on the top of a toilet seat in the bathroom.: 0.934272050857544,A cat is perched on the top of a toilet seas in zhe bathroom.: 0.9375321269035339
A cat is perched on the top of a toilet seat in the bMathroom.: 0.9342384934425354,A cat is perched on th top of a toilet sueat in the bathroom.: 0.9375296831130981
A cat is perched on the top of a toilet seat in the bmathroom.: 0.9342384934425354,A cat is perched on the tpp of a toilet seat n the bathroom.: 0.9375290870666504
A cat is perchEed on the top of a toilet seat in the bathroom.: 0.9339956641197205,A cat is perched dn the top of a toilet seat in the bafhroom.: 0.9375211000442505
A cat is percheEd on the top of a toilet seat in the bathroom.: 0.9339956641197205,A cat is perched on hte top ocf a toilet seat in the bathroom.: 0.9375155568122864
A cat is percheed on the top of a toilet seat in the bathroom.: 0.9339956641197205,A cat Gs perched nn the top of a toilet seat in the bathroom.: 0.9375050067901611
A cat is perched on the top of a toiUet seat in the bathroom.: 0.9339853525161743,A cat is perchMed on the top of a toilet seat n the bathroom.: 0.9375001192092896
A cat is perched on the top of a toiuet seat in the bathroom.: 0.9339853525161743,A cat is perched on the top o a toilet seat in the bJthroom.: 0.9374979734420776
A cat is perched oA the top of a toilet seat in the bathroom.: 0.9339749813079834,A cat Mis perched on the otp of a toilet seat in the bathroom.: 0.9374938011169434
A cat is perched oa the top of a toilet seat in the bathroom.: 0.9339749813079834,A cat is perched no the top of a toilet seat iln the bathroom.: 0.9374884963035583
A cat is perched on the top of a toilet seat in the bathIoom.: 0.9339226484298706,A cat si perched on the top of a toilet seat in the batjroom.: 0.9374618530273438
A cat is perched on the top of a toilet seat in the bathioom.: 0.9339226484298706,A cat jis perched oh the top of a toilet seat in the bathroom.: 0.9374275803565979
A cat is perOhed on the top of a toilet seat in the bathroom.: 0.9338473677635193,A cat is perched on the top of a toilet seat ni tNe bathroom.: 0.9373969435691833
A cat is perohed on the top of a toilet seat in the bathroom.: 0.9338473677635193,A cat is perched on ths top of a toliet seat in the bathroom.: 0.9373955130577087
A cat is pWerched on the top of a toilet seat in the bathroom.: 0.9337813854217529,A cat is perched on Ohe top oc a toilet seat in the bathroom.: 0.937394917011261
A cat is pwerched on the top of a toilet seat in the bathroom.: 0.9337813854217529,A cat si perched on the top of a toilet seart in the bathroom.: 0.9373860359191895
A cat is perchTed on the top of a toilet seat in the bathroom.: 0.9337385296821594,A cat ia perched on the toc of a toilet seat in the bathroom.: 0.937384843826294
A cat is perchted on the top of a toilet seat in the bathroom.: 0.9337385296821594,A cat is perched kn the top of a toilet seay in the bathroom.: 0.9373748898506165
A cat is perched Mn the top of a toilet seat in the bathroom.: 0.9337186217308044,A cat is peched on the top of a toilet seat Bn the bathroom.: 0.9373526573181152
A cat is perched mn the top of a toilet seat in the bathroom.: 0.9337186217308044,A cat i perched on the top of a toilet seat in the bahtroom.: 0.9373249411582947
A cat is perched on the tVop of a toilet seat in the bathroom.: 0.9335253834724426,A cat is perched on the top of a toilet keat un the bathroom.: 0.9373182654380798
A cat is perched on the tvop of a toilet seat in the bathroom.: 0.9335253834724426,A cat is perched on the top oUf a toilet seat in te bathroom.: 0.9373109340667725
A cat is perched on the top of a toilet seat in the batNroom.: 0.9332578778266907,A cat is perched on the toUp of a toilet sear in the bathroom.: 0.937299907207489
A cat is perched on the top of a toilet seat in the batnroom.: 0.9332578778266907,A cat is perched on the top of a toilet seat im the batOhroom.: 0.9372939467430115
A cat is perched on the top oSf a toilet seat in the bathroom.: 0.9332556128501892,A cat is perched on the top of a toielt seat in tje bathroom.: 0.9372866749763489
A cat is perched on the top osf a toilet seat in the bathroom.: 0.9332556128501892,A cat is perched on the top of a toilet seat ni the batwroom.: 0.9372730255126953
A cat is perched on the top of a toilet seat in the bathLoom.: 0.9331436157226562,A cat is perched on the top of a toilet seat im tje bathroom.: 0.9372729659080505
A cat is perched on the top of a toilet seat in the bathloom.: 0.9331436157226562,A cat is perchHd on he top of a toilet seat in the bathroom.: 0.9372705817222595
A cat is perchFed on the top of a toilet seat in the bathroom.: 0.9330673217773438,A cat is perched pn the top of a toilet seat in hte bathroom.: 0.9372456669807434
A cat is perchfed on the top of a toilet seat in the bathroom.: 0.9330673217773438,A cat is perched on he top of a toilet sceat in the bathroom.: 0.937233567237854
A cat is perched on the top of a toilet seat in the batDhroom.: 0.9330260753631592,A cat is perched on thC top of a toilet seat nn the bathroom.: 0.9371936917304993
A cat is perched on the top of a toilet seat in the batdhroom.: 0.9330260753631592,A cat is perched on the tp of a toilet seat hn the bathroom.: 0.9371846318244934
A cat is perched on the top of a toiMlet seat in the bathroom.: 0.932934045791626,A cat is perched oyn the tor of a toilet seat in the bathroom.: 0.9371844530105591
A cat is perched on the top of a toimlet seat in the bathroom.: 0.932934045791626,A cat is perched o the top f a toilet seat in the bathroom.: 0.9371600151062012
A cat is perched on the top of a toilet sePt in the bathroom.: 0.9327977895736694,A cat is perched on the top of a toliet seat in the bathrIom.: 0.9371588230133057
A cat is perched on the top of a toilet sept in the bathroom.: 0.9327977895736694,A cat is perched on tce top of a toilet seat in the bathroim.: 0.9371572136878967
A cat is perched on the top of a toilet seat in tCe bathroom.: 0.9326866269111633,A cat is perched on the top of a toilet seat in tre bthroom.: 0.9371517896652222
A cat is perched on the top of a toilet seat in tce bathroom.: 0.9326866269111633,A cat is pOerched on txhe top of a toilet seat in the bathroom.: 0.9371400475502014
A cat is perched on the top of a tAilet seat in the bathroom.: 0.932622492313385,A cat is perched on the top of a toliet seat in thd bathroom.: 0.9371203780174255
A cat is perched on the top of a tailet seat in the bathroom.: 0.932622492313385,A cat is perched on the to of a toilet seat in the bzthroom.: 0.9370971322059631
A cat is perched on the top of a toIilet seat in the bathroom.: 0.9325303435325623,A cat iN perched on the top oy a toilet seat in the bathroom.: 0.9370760917663574
A cat is perched on the top of a toiIlet seat in the bathroom.: 0.9325303435325623,A cat is perchjd on teh top of a toilet seat in the bathroom.: 0.9370754361152649
A cat is perched on the top of a toiilet seat in the bathroom.: 0.9325303435325623,A cat is perched on the top pf a toilet seat in hte bathroom.: 0.9370651245117188
A cat is perched on the top of a toiPlet seat in the bathroom.: 0.9323931336402893,A cat is perched on the top of a toilet seat in ths batroom.: 0.9370628595352173
A cat is perched on the top of a toiplet seat in the bathroom.: 0.9323931336402893,A cat si perched on the top of a toilet seat Tn the bathroom.: 0.9370627999305725
A cat is perched on the tGop of a toilet seat in the bathroom.: 0.9323632121086121,A cat is percehd on te top of a toilet seat in the bathroom.: 0.9370599389076233
A cat is perched on the tgop of a toilet seat in the bathroom.: 0.9323632121086121,A cat is pecrhed on the top of a toilet seat i the bathroom.: 0.9370570778846741
A cat is perched on the top of a toilet seat in the batEroom.: 0.932359516620636,A cat is perched nn tve top of a toilet seat in the bathroom.: 0.9370506405830383
A cat is perched on the top of a toilet seat in the bateroom.: 0.932359516620636,A cat ios perched on the top of a toilet seat iL the bathroom.: 0.9370200037956238
A cat is perched on the top of a toileSt seat in the bathroom.: 0.9322124719619751,A cat is perched on the otp of a toilet seat in the bathoom.: 0.9370102882385254
A cat is perched on the top of a toilest seat in the bathroom.: 0.9322124719619751,A cat i perched on the hop of a toilet seat in the bathroom.: 0.9370081424713135
A cat is perched on the top Jf a toilet seat in the bathroom.: 0.9319667220115662,A cat is perched on tge top og a toilet seat in the bathroom.: 0.9370055794715881
A cat is perched on the top jf a toilet seat in the bathroom.: 0.9319667220115662,A cat is perched on thJ top of a toilet saet in the bathroom.: 0.9369952082633972
A cat is perched on the top of a toilet esat in the bathroom.: 0.9319011569023132,A cat is perched on the tp om a toilet seat in the bathroom.: 0.9369813799858093
A cat is perched on the top of a toilIet seat in the bathroom.: 0.9318835139274597,A cat s perched on the tp of a toilet seat in the bathroom.: 0.9369734525680542
A cat is perched on the top of a toiliet seat in the bathroom.: 0.9318835139274597,A cat is perched on the top of a toilet sett in the bathrom.: 0.9369654655456543
A cat is perched on the top of a toilet seat in the bathrGoom.: 0.9317274689674377,A cat is perced on the top of a toilet seat Qn the bathroom.: 0.936964750289917
A cat is perched on the top of a toilet seat in the bathrgoom.: 0.9317274689674377,A cat is perched Rn the top of a toilet seat in thK bathroom.: 0.9369646310806274
A cat is perched on the top of a toileNt seat in the bathroom.: 0.9317196607589722,A cat is perched on he top oc a toilet seat in the bathroom.: 0.9369394779205322
A cat is perched on the top of a toilent seat in the bathroom.: 0.9317196607589722,A cat iSs percyhed on the top of a toilet seat in the bathroom.: 0.936928927898407
A cat is perched on the top of a toilGet seat in the bathroom.: 0.9316875338554382,A cat is perched on the top of a toilet esat i the bathroom.: 0.9369222521781921
A cat is perched on the top of a toilget seat in the bathroom.: 0.9316875338554382,A cat is perched on the top of a toilet Reat ni the bathroom.: 0.936920166015625
A cat is perched on the top of a toVilet seat in the bathroom.: 0.9316346645355225,A cat is perched on hte top Xf a toilet seat in the bathroom.: 0.9369175434112549
A cat is perched on the top of a tovilet seat in the bathroom.: 0.9316346645355225,A cat is perched on the otp of a toilet seat in th bathroom.: 0.9369115829467773
A cat is perched on the top of a toilet sYat in the bathroom.: 0.931388795375824,A cat is perched on fhe top of a toilet seat in the batdroom.: 0.9368958473205566
A cat is perched on the top of a toilet syat in the bathroom.: 0.931388795375824,A cat is perched on the top of a toilet sea ni the bathroom.: 0.936895489692688
A cat is perched on the top of a toiGet seat in the bathroom.: 0.9312750101089478,A cat is perched on the top of a toilet seat in tthe batxroom.: 0.9368950724601746
A cat is perched on the top of a toiget seat in the bathroom.: 0.9312750101089478,A cat is perched on hte otp of a toilet seat in the bathroom.: 0.9368893504142761
A cat is perched on the top of a toilet Peat in the bathroom.: 0.9312748312950134,A cat is perched Hn the op of a toilet seat in the bathroom.: 0.9368886351585388
A cat is perched on the top of a toilet peat in the bathroom.: 0.9312748312950134,A cat is perched on thG top of a toilet seat in Bhe bathroom.: 0.9368862509727478
A cat is perched on the top of a toilFet seat in the bathroom.: 0.9311704039573669,A cat is perched on the toI oZ a toilet seat in the bathroom.: 0.9368617534637451
A cat is perched on the top of a toilfet seat in the bathroom.: 0.9311704039573669,A cat is perched on he top of a toilet seMt in the bathroom.: 0.9368556141853333
A cat is perched on the top of a toilet seat in the bathrKoom.: 0.9310113787651062,A cat is perched own the top of a toilet sieat in the bathroom.: 0.9368550777435303
A cat is perched on the top of a toilet seat in the bathrkoom.: 0.9310113787651062,A cCat is perched on the top of a toilet seat i the bathroom.: 0.9368524551391602
A cat is perched Hon the top of a toilet seat in the bathroom.: 0.9309755563735962,A cat is perched on thTe top oy a toilet seat in the bathroom.: 0.9368373155593872
